DATE,TITLE,MAIN_NEWS,SOURCE_URL
०७७ असोज १३ गते,बलात्कार घटनाका आरोपित गिरफ्तार,"१६ वर्षीया बालिकालाई बलात्कार गरेको आरोपमा प्रहरीले पाल्पा जिल्ला तानसेन नपा-१४ का २४ वर्षीय नविन बोहोरालाई असोज ११ गते गिरफ्तार गरेको छ । पीडितलाई आरोपितले ०७६ फागुन १३ गते बलात्कार गरेको र चार महिनाको गर्भ रहेको भन्दै पीडितले  असोज ५ गते जिल्ला प्रहरी कार्यालय उजुरी दिनु भएको थियो । पीडितको उजुरीको आधारमा  बलात्कार कसुरमा कारबाही अगाडि बढाएको इलाका प्रहरी कार्यालय, बुटवलका डिएसपी प्रतितसिंह राठोरले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । पीडितको स्वास्थ्य परीक्षण असोज ६ गते भीम अस्पताल, भैरहवामा गरिएको छ  । ",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1318/
०७७ असोज २९ गते,यौन दुर्व्यवहार घटनाका आरोपित गिरफ्तार,१० र १२ वर्षीया बालिकालाई यौन दुर्व्यवहार गरेको आरोपमा भरतपुर महानगरपालिका-१ पोखरा बसपार्कमा होटल सञ्चालन गरी बस्ने ४० वर्षीय रोशन प्रधानलाई असोज २८ गते राती प्रहरीले गिरफ्तार गरेको छ । असोज २८ गते बालिकाहरूलाई यौन दुर्व्यवहार गरेको आरोपमा पीडित परिवारले असोज २९ गते प्रधान विरुद्ध उजुरी दिएको जिल्ला प्रहरी कार्यालयका प्रवत्ता डिएसपी सूर्य थापाले बताउनु भयो । पीडित बालिकाहरूको स्वास्थ्य परीक्षण भएको छैन । ,http://inseconline.org/np/news/%e0%a4%af%e0%a5%8c%e0%a4%a8-%e0%a4%a6%e0%a5%81%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a5%8d%e0%a4%af%e0%a4%b5%e0%a4%b9%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86-449/
०७७ असोज २ गते,बलात्कार घटनाका आरोपित गिरफ्तार,"४० वर्षीया महिलालाई बलात्कार गरेको आरोपमा प्रहरीले  तुलसीपुर उपमनपा -४ का २८ वर्षीय नातेदारलाई असोज २ गते गिरफ्तार गरेको छ । पीडितलाई आरोपितले  भदौ ३१ गते बलात्कार गरेको भन्दै पीडितले असोज १ गते इलाका प्रहरी कार्यालय, तुलसीपुर उजुरी  दिएको इन्सेक प्रतिनिधिलाई बताउनु भयो । उजुरी आधारमा आरोपितलाई गिरफ्तार गरी अनुसन्धान भइरहेको इन्स्पेक्टर चक्रडम्वर पालले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । पीडितको स्वास्थ्य परीक्षण असोज १ गते राप्ती प्रादेशिक अस्पतालमा गरिएको छ । ",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1302/
०७७ साउन २० गते,कथित बोक्सीको आरोपमा कुटपिट घटनाका आरोपित गिरफ्तार,७० वर्षीया वृद्ध महिलालाई कथित बोक्सीको आरोपमा कुटपिट गरेको घटनाका आरोपित लिसङ्खुपाखर गाउँपालिका-२ का २६ वर्षीया आशा लामालाई ०७७ साउन १९ गते साँझ प्रहरीले सोही ठाउँमा स्थानीयको घरबाट गिरफ्तार गरेको जिल्ला प्रहरी कार्यालयका इन्स्पेक्टर रामचन्द्र घिमिरेले इन्सेक जिल्ला प्रतिनिधिको भेटमा बताउनु भयो । इन्स्पेक्टर घिमिरेको भनाइ अनुसार आरोपितले पीडितलाई साउन १६ गते दिउँसो लिसड्खुको च्यानडाडाँमा बोक्सीको आरोप लगाएर लात्तीले शरीरका विभिन्न स्थानमा कुटपिट गरेको पीडितको आरोप भएको बताउनु भयो  । पीडितले ०७७ साउन १८ गते जिल्ला प्रहरी कार्यालयमा उजुरी गरेको जिल्ला प्रहरी कार्यालय मुद्दा शाखाका हवल्दार दिनेश तामाङले बताउनु भयो । पीडितको स्वास्थ्य परीक्षण साउन १८ गते चौतारा अस्पतालमा भयो । ,http://inseconline.org/np/news/%e0%a4%95%e0%a4%a5%e0%a4%bf%e0%a4%a4-%e0%a4%ac%e0%a5%8b%e0%a4%95%e0%a5%8d%e0%a4%b8%e0%a5%80%e0%a4%95%e0%a5%8b-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%ae%e0%a4%be-%e0%a4%95%e0%a5%81%e0%a4%9f-33/
०७७ भदौ २९ गते,बलात्कार घटनाका आरोपित गिरफ्तार,"",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1298/
०७७ भदौ ६ गते,बलात्कार घटनाका आरोपितविरूद्ध उजुरी दर्ता,१८ वर्षीया युवतीलाई बलात्कार गरेको आरोपमा जिल्ला प्रहरी कार्यालय कालिकोटले रास्कोट नगरपालिका-४ बसन्तपुरका ५१ वर्षीय नमराज शाहीविरुद्ध भदौ ५ गते उजुरी दर्ता गरेको छ । पीडित युवतीलाई आरोपितले गत जेठ ७ गतेदेखि लगातार बलात्कार गर्दै आएको र बलात्कारबाट गर्भसमेत रहेको पीडितका बाबुले इन्सेक प्रतिनिधिलाई बताउनुभयो । बलात्कारबाट गर्भ रहेको चार महिना भएको र आरोपितले मार्ने धम्की दिएपछि बालिकाले जबरजस्ती गर्भपतन गराएको पीडितका बाबुले बताउनु भयो । पीडित युवतीको गर्भपतनपछि अत्याधिक रक्तश्राव भएकाले जिल्ला अस्पताल पुर्‍याइएकी युवतीको स्वास्थ्य परीक्षण र उपचार भइरहेको जिल्ला स्वास्थ्य व्यवस्थापन कार्यालयका निमित्त प्रमुख डाक्टर भिष्म पोख्रेलले जानकारी दिनुभयो । पीडित पक्षको उजुरी दर्ता भएको र आरोपितको खोजी भइरहेको जिल्ला प्रहरी कार्यालय कालिकोटका डिएसपी श्याम ओलियाले बताउनुभयो । ,http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4%e0%a4%b5-210/
०७७ भदौ २६ गते,बलात्कार घटनाका आरोपित गिरफ्तार,१३ वर्षीया बालिकालाई बलात्कार गरेको आरोपमा ज्वालामूखी गाउँपालिका-१ का २२ वर्षीय सुमन कुमाललाई प्रहरीले ०७७ भदौ २६ गते गिरफ्तार गरेको छ । पीडित परिवारले भदौ २६ गते आरोपित विरुद्ध उजुरी दिएपछि गिरफ्तार गरी जबरजस्ती करणी मुद्दा दर्ता गरिएको जिल्ला प्रहरी कार्यालयका प्रहरी निरीक्षक सरोज राईले जानकारी दिनुभयो । पीडितलाई ललाई फकाई घरमा बोलाएर पटक/पटक बलात्कार गर्ने गरेको र पछिल्लो पटक भदौ १२ गते बलात्कार गरेको पीडित पक्षको आरोप छ । बालिकाको धादिङ अस्पतालमा भदौ २६ गते स्वास्थ्य परीक्षण गरिएको छ । बालिकालाई महिला सुरक्षा घर (सेफ हाउस) मा पठाइएको छ । ,http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1292/
०७७ साउन ७ गते,वडासदस्यले जातीय विभेद गरेको आरोपमा उजुरी,भरतपुर महानगरपालिका-१७ का वडासदस्य राजकुमार तामाङले जातीय विभेद हुने गरी गाली गलौज गर्नुका साथै कुटपिटसमेत गरेको आरोपमा सोही ठाउँका ४२ वर्षीय धनबहादुर नेपालीले जिल्ला प्रहरी कार्यालयमा साउन ७ गते उजुरी दिनुभएको छ । क्वारेण्टाइनमा रहेका मानिसहरूको पीसीआर जाँचको विषयमा छलफल हुँदा साउन ६ गते कुटपिट भएको भन्दै नेपालीले उजुरी दिएको जिल्ला प्रहरी कार्यालका प्रवत्ता डीएसपी सूर्य थापाले बताउनुभयो । मुखमा सामान्य चोट लागेका नेपालीको ७ गते भरतपुर अस्पतालमा स्वास्थ्य जाँच गरिएको छ । स्वास्थ्य जाँचपछि नेपाली घर फर्किनुभएको छ । आरोपित तामाङ गिरफ्तार नपरेको प्रवत्ता थापाले इन्सेक प्रतिनिधिलाई जानकारी दिनुभयो । ,http://inseconline.org/np/news/%e0%a4%b5%e0%a4%a1%e0%a4%be%e0%a4%b8%e0%a4%a6%e0%a4%b8%e0%a5%8d%e0%a4%af%e0%a4%b2%e0%a5%87-%e0%a4%9c%e0%a4%be%e0%a4%a4%e0%a5%80%e0%a4%af-%e0%a4%b5%e0%a4%bf%e0%a4%ad%e0%a5%87%e0%a4%a6-%e0%a4%97/
०७७ भदौ २५ गते,"कुटपिट गरी भाउजुको हत्या, आरोपित देवर गिरफ्तार",टेम्केमैयुङ गाँउपालिका-५ की ४८ वर्षीया केशरमाया राईको हत्या गरेको आरोपमा प्रहरीले ३५ वर्षीय देवर राजकुमार राईलाई भदौ २४ गते गिरफ्तार गरेको छ । आरोपितले घरायसी विवादका क्रममा भदौ २२ गते भाउजुलाई कुटपिट गरी हत्या गरेको आरोपमा पीडित पक्षले आरोपितविरूद्ध भदौ २४ गते जिल्ला प्रहरी कार्यालयमा उजुरी दिएको थियो । पीडित पक्षको उजुरीका आधारमा आरोपितलाई गिरफ्तार गरेको जिल्ला प्रहरी कार्यालयका डिएसपी कृषकुमार चन्दले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । आरोपितविरूद्ध जिल्ला अदालतमा भदौ २४ गते कर्तव्य ज्यान शीर्षकमा मुद्दा दर्ता गरी कारबाही अघि बढाएको डिएसपी चन्दले बताउनु भयो । शवको पोष्टमार्टम भदौ २४ गते जिल्ला अस्पतालमा गरिएको छ । ,http://inseconline.org/np/news/%e0%a4%ad%e0%a4%be%e0%a4%89%e0%a4%9c%e0%a5%81-%e0%a4%b9%e0%a4%a4%e0%a5%8d%e0%a4%af%e0%a4%be-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf/
०७७ भदौ २५ गते,बलात्कार घटनाका आरोपित गिरफ्तार,"२१ वर्षीया युवतीलाई भदौ २४ गते सामुहिक बलात्कार गरेको आरोपमा प्रहरीले कञ्चनपुर जिल्ला भिमदत्त नपा—९ घर भई धनगढी उमनपा—४ स्थित डडेल्धुरा रेस्टुरेन्ट एण्ड बारका सञ्चालक २० वर्षीय सन्जु पाल, डडेल्धुरा जिल्ला अमरगढी नपा—१ का २० वर्षीय हेमन्त दियाल, नवदुर्गा गाउँपालिका—२ का २४ वर्षीय दिपक भट्ट र अजयमेरु गाउँपालिका—१ का २१ वर्षीय टङ्क धामीलाई  भदौ २४ गते गिरफ्तार गरेको छ । होटेल सञ्चालक पालले भदौ २४ गते युवतीमाथि सामुहिक बलात्कार गर्न सहयोग गरेको र अन्य तीन जनाले सामुहिक बलात्कार गरेको भन्दै पीडित पक्षले भदौ २४ गते अस्थाई प्रहरी विट, चटकपुरमा उजुरी दिएको धनगढी उमनपा-४ का अध्यक्ष दिपक थापाले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । पीडित पक्षले आरोपितविरुद्ध उजुरी दिएपछि चारै जना आरोपितलाई गिरफ्तार गरी अनुसन्धान भइरहेको जिल्ला  प्रहरी कार्यालय, कैलालीका एसपी अनुपमशमशेर जवराले इन्सेक प्रतिनिसँगको भेटमा बताउनु भयो । पीडितको स्वास्थ्य परीक्षण भदौ २४ गते सेती प्रादेशिक अस्पताल, धनगढीमा गरिएको प्रहरीले जनायो । ",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1290/
०७७ असोज २० गते,यौन दुर्व्यवहार घटनाका आरोपित गिरफ्तार,"१६ वर्षीया बालिकालाई यौन दुर्व्यवहार गरेको आरोपमा तनहुँ जिल्ला भानु नगरपालिका-३ घर भई ललितपुर महानगरपालिका-१५, खुमल्टार बस्ने ३० वर्षीय मनिष नेपाललाई महानगरीय प्रहरी वृत्त सातदोबाटोले ०७७ असोज १८ गते गिरफ्तार गरेको छ । बालिकालाई असोज १७ गते आरोपितले डरत्रास देखाई यौन दुर्व्यवहार गरेको भन्दै पीडितका आफन्तले असोज १८ गते प्रहरी वृत सातदोबाटोमा उजुरी दिएका थिए । पीडितले दिएको उजुरीका आधारमा आरोपितलाई सोही दिन गिरफ्तार गरी असोज १९ गते ललितपुर जिल्ला अदालतबाट सात दिनको म्याद थप गरिएको महानगरीय प्रहरी वृत सातदोबाटोका प्रमुख डिएसपी मित्रबन्धु शर्माले जानकारी दिनुभयो । पीडित बालिकाको स्वास्थ्य परीक्षण असोज १८ गते पाटन अस्पतालमा गरिएको अस्पतालका निर्देशक डाक्टर रवि शाक्यले जानकारी दिनु भयो । ",http://inseconline.org/np/news/%e0%a4%af%e0%a5%8c%e0%a4%a8-%e0%a4%a6%e0%a5%81%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a5%8d%e0%a4%af%e0%a4%b5%e0%a4%b9%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86-445/
०७७ भदौ २५ गते,बलात्कार घटनाका आरोपित गिरफ्तार,"१६ वर्षीया बालिकालाई सामुहिक बलात्कार गरेको आरोपमा प्रहरीले बेल्डाडी गाउँपालिका-५ का २५ वर्षीय मनमोहनसिंह साउदलाई भदौ २३ गते गिरफ्तार गरेको छ । पाँच जना युवाले पाँच दिनसम्म बन्धक बनाएर सामुहिक बलात्कार गरेको भन्दै पीडित पक्षले आरोपित मनमोहनसिंह साउद लगायत पाँच जनाविरुद्ध भदौ २३ गते इलाका प्रहरी कार्यालय, बेल्डाडीमा उजुरी दिएपछि प्रहरीले आरोपितमध्येका मनमोहनसिंह साउदलाई  गिरफतार गरेको हो । जिल्ला प्रहरी कार्यालय, कञ्चनपुरका डिएसपी अमरबहादुर थापाले आरोपितमध्येका साउदलाई गिरपफ्तार गरी अनुसन्धान भइरहेको र अन्य फरार आरोपितहरुको खोजी कार्य भइरहेको इन्सेक प्रतिनिधिलाई फोनबाट बताउनु भयो । पीडित बालिकालाई आरोपितहरुले लागुऔषध खुवाएर पाँच दिनसम्म बलात्कार गरेको पीडितका मामाले इन्सेक प्रतिनिधिलाई फोनबाट बताउनु भयो । पीडितको स्वास्थ्य परीक्षण भदौ २३ गते महाकाली अस्पतालमा गरिएको प्रहरीले जनायो । ",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1289/
